prediction,confidence,truth,adv_status
9,0.9513195753097534,9,No Adversary
6,0.13010840117931366,6,Adversary
3,0.8872217535972595,3,No Adversary
3,0.7507789134979248,3,No Adversary
5,0.8781260848045349,5,No Adversary
7,0.9307153224945068,7,No Adversary
0,0.1676672101020813,0,Adversary
0,0.1539008468389511,0,Adversary
5,0.15503698587417603,5,Adversary
0,0.17322582006454468,0,Adversary
5,0.9482002258300781,5,No Adversary
6,0.5349957942962646,6,No Adversary
6,0.9859366416931152,6,No Adversary
2,0.1532917618751526,2,Adversary
5,0.9375569820404053,5,No Adversary
9,0.17198997735977173,9,Adversary
4,0.9861577749252319,4,No Adversary
2,0.4836784601211548,2,No Adversary
9,0.12495280057191849,7,Adversary
8,0.8817068338394165,8,No Adversary
5,0.2726408541202545,5,Adversary
3,0.1899895817041397,3,Adversary
3,0.9848573803901672,3,No Adversary
3,0.22634150087833405,3,Adversary
6,0.9812922477722168,6,No Adversary
4,0.1381431221961975,4,Adversary
4,0.1634296029806137,4,Adversary
4,0.1447659581899643,9,Adversary
6,0.9794837832450867,6,No Adversary
2,0.1318458616733551,0,Adversary
9,0.8284080028533936,9,No Adversary
3,0.8258649706840515,3,No Adversary
6,0.18480701744556427,6,Adversary
8,0.15482620894908905,8,Adversary
9,0.14348892867565155,9,Adversary
5,0.24948160350322723,5,Adversary
0,0.9741072654724121,0,No Adversary
5,0.9875039458274841,5,No Adversary
6,0.16029092669487,6,Adversary
8,0.1413549780845642,1,Adversary
2,0.9767470359802246,2,No Adversary
4,0.9760404825210571,4,No Adversary
9,0.9719522595405579,9,No Adversary
8,0.941542387008667,8,No Adversary
2,0.9408087730407715,2,No Adversary
3,0.21838408708572388,3,Adversary
1,0.14197272062301636,1,Adversary
1,0.9935416579246521,1,No Adversary
4,0.20167359709739685,4,Adversary
5,0.13418151438236237,2,Adversary
6,0.18529941141605377,6,Adversary
3,0.21541453897953033,3,Adversary
7,0.13680802285671234,7,Adversary
6,0.9730031490325928,6,No Adversary
0,0.9635939598083496,0,No Adversary
8,0.18081626296043396,8,Adversary
3,0.1846834421157837,3,Adversary
6,0.9878481030464172,6,No Adversary
4,0.9427119493484497,4,No Adversary
8,0.16766947507858276,8,Adversary
2,0.18930301070213318,2,Adversary
5,0.211053729057312,8,Adversary
0,0.9782324433326721,0,No Adversary
7,0.17722530663013458,7,Adversary
4,0.18322639167308807,4,Adversary
7,0.980275571346283,7,No Adversary
1,0.9727287888526917,1,No Adversary
4,0.9762469530105591,4,No Adversary
8,0.1743144989013672,8,Adversary
9,0.953977108001709,9,No Adversary
4,0.9850444197654724,4,No Adversary
9,0.9489410519599915,9,No Adversary
1,0.14203746616840363,1,Adversary
3,0.22018224000930786,3,Adversary
5,0.878395676612854,5,No Adversary
2,0.20654267072677612,2,Adversary
9,0.9687513113021851,9,No Adversary
5,0.254690557718277,5,Adversary
4,0.20871569216251373,4,Adversary
4,0.9570664167404175,4,No Adversary
3,0.9714887738227844,3,No Adversary
2,0.9863593578338623,2,No Adversary
1,0.1409417688846588,1,Adversary
4,0.9921469688415527,4,No Adversary
5,0.9275908470153809,5,No Adversary
1,0.14560265839099884,1,Adversary
2,0.22729314863681793,2,Adversary
7,0.17716237902641296,7,Adversary
1,0.15451443195343018,1,Adversary
4,0.15769857168197632,4,Adversary
3,0.1332811862230301,3,Adversary
2,0.22019685804843903,2,Adversary
2,0.19365614652633667,2,Adversary
9,0.7244967818260193,9,No Adversary
8,0.9746015667915344,8,No Adversary
3,0.22574572265148163,3,Adversary
8,0.15516889095306396,8,Adversary
7,0.12374430894851685,7,Adversary
6,0.9650387763977051,6,No Adversary
3,0.2581026256084442,3,Adversary
2,0.2700399160385132,2,Adversary
6,0.1648130565881729,6,Adversary
8,0.9443962574005127,8,No Adversary
8,0.22325046360492706,8,Adversary
4,0.14900527894496918,4,Adversary
9,0.9432337284088135,9,No Adversary
8,0.1438484638929367,8,Adversary
8,0.17730113863945007,8,Adversary
1,0.13988345861434937,1,Adversary
8,0.14053530991077423,1,Adversary
2,0.9129475355148315,2,No Adversary
1,0.15681825578212738,1,Adversary
7,0.933688759803772,7,No Adversary
2,0.17712368071079254,7,Adversary
4,0.994606614112854,4,No Adversary
2,0.9494983553886414,2,No Adversary
8,0.6035107970237732,8,No Adversary
0,0.9892643690109253,0,No Adversary
6,0.9674437642097473,6,No Adversary
9,0.9213224649429321,9,No Adversary
1,0.14267419278621674,1,Adversary
0,0.1902652382850647,0,Adversary
8,0.17484025657176971,8,Adversary
1,0.13723896443843842,1,Adversary
5,0.8862425088882446,5,No Adversary
2,0.9725728631019592,2,No Adversary
7,0.4731593430042267,7,No Adversary
4,0.13737469911575317,4,Adversary
7,0.47378280758857727,7,No Adversary
8,0.9057786464691162,8,No Adversary
8,0.9883599877357483,8,No Adversary
1,0.983422040939331,1,No Adversary
5,0.12088675796985626,0,Adversary
6,0.9575418829917908,6,No Adversary
5,0.9832723736763,5,No Adversary
1,0.1355336308479309,1,Adversary
6,0.9632777571678162,6,No Adversary
6,0.9754244089126587,6,No Adversary
8,0.7142295837402344,8,No Adversary
3,0.9497781991958618,3,No Adversary
3,0.9676709771156311,3,No Adversary
3,0.22309273481369019,3,Adversary
6,0.1653791069984436,6,Adversary
1,0.49666091799736023,1,No Adversary
8,0.9871519207954407,8,No Adversary
2,0.14777784049510956,6,Adversary
5,0.1623826026916504,5,Adversary
5,0.9777679443359375,5,No Adversary
1,0.1396971344947815,1,Adversary
2,0.1248115822672844,4,Adversary
5,0.9317918419837952,5,No Adversary
6,0.19622358679771423,6,Adversary
3,0.9424130320549011,3,No Adversary
7,0.20595364272594452,7,Adversary
8,0.9032576084136963,8,No Adversary
6,0.1861230880022049,6,Adversary
2,0.853584349155426,2,No Adversary
4,0.19396838545799255,4,Adversary
1,0.14989297091960907,1,Adversary
4,0.9964277148246765,4,No Adversary
4,0.13469529151916504,4,Adversary
8,0.8977696299552917,8,No Adversary
3,0.1854800581932068,3,Adversary
3,0.93511563539505,3,No Adversary
6,0.15791010856628418,6,Adversary
9,0.9581451416015625,9,No Adversary
7,0.6696218252182007,7,No Adversary
1,0.9836146831512451,1,No Adversary
5,0.2723599374294281,5,Adversary
2,0.27419230341911316,2,Adversary
8,0.15380306541919708,1,Adversary
4,0.18866397440433502,4,Adversary
7,0.9751116037368774,7,No Adversary
6,0.14062368869781494,6,Adversary
9,0.1324308067560196,9,Adversary
4,0.9522916674613953,4,No Adversary
9,0.13430540263652802,9,Adversary
0,0.9711532592773438,0,No Adversary
5,0.805290699005127,5,No Adversary
9,0.1674712747335434,9,Adversary
6,0.9859554171562195,6,No Adversary
3,0.9210736751556396,3,No Adversary
8,0.9714702367782593,8,No Adversary
1,0.9897049069404602,1,No Adversary
0,0.8612923622131348,0,No Adversary
9,0.9708813428878784,9,No Adversary
3,0.9700491428375244,3,No Adversary
5,0.9751015305519104,5,No Adversary
1,0.14124083518981934,1,Adversary
1,0.9943390488624573,1,No Adversary
0,0.9797052145004272,0,No Adversary
2,0.9045568704605103,2,No Adversary
3,0.9669843912124634,3,No Adversary
5,0.18335507810115814,5,Adversary
4,0.2222025990486145,4,Adversary
1,0.14342142641544342,1,Adversary
2,0.14611507952213287,2,Adversary
8,0.5926017761230469,8,No Adversary
0,0.9846749305725098,0,No Adversary
8,0.11938031017780304,7,Adversary
4,0.9904335141181946,4,No Adversary
8,0.18212680518627167,8,Adversary
9,0.17517441511154175,9,Adversary
9,0.13489624857902527,9,Adversary
2,0.8486595153808594,2,No Adversary
1,0.8680522441864014,1,No Adversary
7,0.9723325371742249,7,No Adversary
0,0.15430502593517303,0,Adversary
8,0.20247144997119904,8,Adversary
9,0.178341343998909,9,Adversary
2,0.13888263702392578,1,Adversary
9,0.13780301809310913,9,Adversary
6,0.9958100914955139,6,No Adversary
4,0.17779827117919922,4,Adversary
0,0.9775642156600952,0,No Adversary
2,0.45163214206695557,2,No Adversary
7,0.8894568681716919,7,No Adversary
5,0.2187524288892746,5,Adversary
4,0.14720341563224792,4,Adversary
9,0.14366911351680756,7,Adversary
3,0.9701169729232788,3,No Adversary
1,0.14686568081378937,1,Adversary
9,0.9355602264404297,9,No Adversary
3,0.17458678781986237,3,Adversary
8,0.9580559730529785,8,No Adversary
2,0.144975945353508,3,Adversary
0,0.20074817538261414,0,Adversary
2,0.21981966495513916,2,Adversary
9,0.9089434742927551,9,No Adversary
3,0.952537477016449,3,No Adversary
6,0.9699152112007141,6,No Adversary
5,0.23364509642124176,5,Adversary
1,0.1394011378288269,1,Adversary
7,0.16247369349002838,7,Adversary
2,0.6312438249588013,2,No Adversary
4,0.969774603843689,4,No Adversary
1,0.8916685581207275,1,No Adversary
4,0.23232758045196533,4,Adversary
6,0.979505181312561,6,No Adversary
0,0.983504056930542,0,No Adversary
6,0.8544412851333618,6,No Adversary
0,0.17080238461494446,0,Adversary
0,0.9793395400047302,0,No Adversary
8,0.13916514813899994,8,Adversary
2,0.14778289198875427,3,Adversary
2,0.17183800041675568,7,Adversary
1,0.14296390116214752,1,Adversary
7,0.9896926879882812,7,No Adversary
3,0.19963625073432922,3,Adversary
6,0.16727755963802338,6,Adversary
1,0.1375303715467453,1,Adversary
0,0.9824783802032471,0,No Adversary
6,0.9846895337104797,6,No Adversary
9,0.7607763409614563,9,No Adversary
4,0.15543337166309357,4,Adversary
0,0.9891817569732666,0,No Adversary
9,0.9777324795722961,9,No Adversary
4,0.16980284452438354,4,Adversary
0,0.16150526702404022,0,Adversary
5,0.17089176177978516,5,Adversary
3,0.18566174805164337,3,Adversary
6,0.19779278337955475,6,Adversary
3,0.9526806473731995,3,No Adversary
2,0.18007713556289673,2,Adversary
1,0.13469348847866058,1,Adversary
6,0.9639266133308411,6,No Adversary
6,0.5282653570175171,6,No Adversary
9,0.941387951374054,9,No Adversary
5,0.844634473323822,5,No Adversary
1,0.15446855127811432,1,Adversary
6,0.9316730499267578,6,No Adversary
1,0.9904458522796631,1,No Adversary
3,0.9788708686828613,3,No Adversary
7,0.935626208782196,7,No Adversary
7,0.8527748584747314,7,No Adversary
3,0.9722552299499512,3,No Adversary
1,0.14682365953922272,1,Adversary
2,0.19752582907676697,1,Adversary
1,0.15748213231563568,1,Adversary
7,0.1512591689825058,7,Adversary
0,0.9629480242729187,0,No Adversary
9,0.9615424871444702,9,No Adversary
0,0.1703481823205948,0,Adversary
4,0.1840529441833496,4,Adversary
3,0.5153447389602661,9,No Adversary
9,0.7243322134017944,9,No Adversary
5,0.9515190124511719,5,No Adversary
9,0.16564267873764038,9,Adversary
3,0.17506113648414612,3,Adversary
3,0.9088135361671448,3,No Adversary
9,0.8692355155944824,9,No Adversary
9,0.9381706714630127,9,No Adversary
5,0.9529844522476196,5,No Adversary
0,0.9962345957756042,0,No Adversary
7,0.9904422163963318,7,No Adversary
6,0.16991662979125977,6,Adversary
6,0.19196449220180511,6,Adversary
2,0.24583694338798523,2,Adversary
5,0.23170191049575806,5,Adversary
6,0.9938815832138062,6,No Adversary
3,0.1985635757446289,3,Adversary
5,0.9759204983711243,5,No Adversary
1,0.9864957332611084,1,No Adversary
8,0.9709901213645935,8,No Adversary
8,0.9776874780654907,8,No Adversary
6,0.9625911712646484,6,No Adversary
5,0.9169464707374573,5,No Adversary
5,0.973370373249054,5,No Adversary
4,0.21175658702850342,4,Adversary
7,0.9678500294685364,7,No Adversary
3,0.9385712146759033,3,No Adversary
1,0.9904586672782898,1,No Adversary
9,0.968136191368103,9,No Adversary
5,0.28396502137184143,5,Adversary
0,0.13020280003547668,0,Adversary
5,0.9868715405464172,5,No Adversary
5,0.21719026565551758,5,Adversary
7,0.19742029905319214,7,Adversary
4,0.17953911423683167,4,Adversary
5,0.24991244077682495,5,Adversary
5,0.6097226738929749,5,No Adversary
1,0.9698290824890137,1,No Adversary
2,0.12078806757926941,4,Adversary
2,0.22500234842300415,2,Adversary
4,0.9896512627601624,4,No Adversary
5,0.2810285687446594,5,Adversary
2,0.9128540754318237,2,No Adversary
2,0.9509413242340088,2,No Adversary
7,0.9895799160003662,7,No Adversary
8,0.15170563757419586,5,Adversary
4,0.7949630618095398,4,No Adversary
6,0.18207579851150513,6,Adversary
4,0.13711731135845184,4,Adversary
3,0.1952424794435501,3,Adversary
5,0.9367197155952454,5,No Adversary
4,0.19496268033981323,4,Adversary
5,0.9521847367286682,5,No Adversary
8,0.9349729418754578,8,No Adversary
0,0.9670725464820862,0,No Adversary
0,0.1480584293603897,0,Adversary
5,0.24802465736865997,5,Adversary
4,0.22442036867141724,4,Adversary
1,0.15809917449951172,1,Adversary
5,0.18124975264072418,5,Adversary
0,0.9730818867683411,0,No Adversary
0,0.15873679518699646,0,Adversary
0,0.9156508445739746,0,No Adversary
8,0.13891592621803284,9,Adversary
0,0.16717463731765747,0,Adversary
7,0.20234519243240356,7,Adversary
1,0.13614509999752045,1,Adversary
2,0.16018061339855194,0,Adversary
7,0.16554155945777893,7,Adversary
5,0.1820446252822876,3,Adversary
1,0.9607390761375427,1,No Adversary
1,0.9951169490814209,1,No Adversary
8,0.17082682251930237,8,Adversary
2,0.27914226055145264,2,Adversary
0,0.14031340181827545,0,Adversary
7,0.9318155646324158,7,No Adversary
8,0.9710823893547058,8,No Adversary
2,0.9021424651145935,2,No Adversary
2,0.2549827992916107,2,Adversary
8,0.1570645570755005,8,Adversary
5,0.2590900659561157,5,Adversary
3,0.14945393800735474,3,Adversary
7,0.19164502620697021,7,Adversary
9,0.9702707529067993,9,No Adversary
5,0.2301456779241562,5,Adversary
0,0.9348495602607727,0,No Adversary
9,0.12901654839515686,9,Adversary
0,0.14836598932743073,0,Adversary
2,0.1534459888935089,7,Adversary
3,0.9075732231140137,3,No Adversary
2,0.1981009691953659,2,Adversary
4,0.19836391508579254,4,Adversary
8,0.12701670825481415,8,Adversary
3,0.19057968258857727,3,Adversary
1,0.1364646553993225,1,Adversary
6,0.9668288230895996,6,No Adversary
7,0.9557814598083496,7,No Adversary
9,0.8701124787330627,9,No Adversary
3,0.8523703813552856,3,No Adversary
5,0.7945338487625122,5,No Adversary
4,0.21560423076152802,4,Adversary
8,0.16488595306873322,8,Adversary
7,0.14226892590522766,7,Adversary
2,0.15633344650268555,4,Adversary
7,0.14758403599262238,7,Adversary
5,0.8739354014396667,5,No Adversary
8,0.1665169596672058,8,Adversary
1,0.14415545761585236,1,Adversary
1,0.9708404541015625,1,No Adversary
8,0.1601129025220871,8,Adversary
9,0.9631316661834717,9,No Adversary
8,0.13864734768867493,9,Adversary
5,0.9832578301429749,5,No Adversary
4,0.17953179776668549,4,Adversary
7,0.1850273460149765,7,Adversary
9,0.17885875701904297,9,Adversary
7,0.13717465102672577,7,Adversary
3,0.9818504452705383,3,No Adversary
9,0.14174848794937134,9,Adversary
9,0.9649533033370972,9,No Adversary
4,0.21612243354320526,4,Adversary
5,0.3089332580566406,5,Adversary
7,0.629763126373291,7,No Adversary
8,0.18453337252140045,8,Adversary
8,0.17922811210155487,8,Adversary
0,0.16790008544921875,0,Adversary
4,0.1957867592573166,4,Adversary
3,0.9797226786613464,3,No Adversary
7,0.8397719860076904,7,No Adversary
9,0.9387961626052856,9,No Adversary
5,0.8239321112632751,5,No Adversary
2,0.21206125617027283,2,Adversary
3,0.7242011427879333,3,No Adversary
2,0.9640297889709473,2,No Adversary
7,0.9728448390960693,7,No Adversary
6,0.15296050906181335,6,Adversary
2,0.2751658856868744,2,Adversary
6,0.9383329153060913,6,No Adversary
2,0.18833765387535095,2,Adversary
0,0.9753027558326721,0,No Adversary
0,0.12526695430278778,0,Adversary
6,0.9727609157562256,6,No Adversary
1,0.9799047112464905,1,No Adversary
4,0.9645786285400391,4,No Adversary
0,0.16768886148929596,0,Adversary
3,0.17470979690551758,3,Adversary
2,0.9880335330963135,2,No Adversary
7,0.18146584928035736,7,Adversary
7,0.13725914061069489,7,Adversary
9,0.15187542140483856,9,Adversary
3,0.9476849436759949,3,No Adversary
9,0.16136476397514343,9,Adversary
4,0.9944906830787659,4,No Adversary
6,0.8913072943687439,6,No Adversary
6,0.14982014894485474,4,Adversary
4,0.14380890130996704,4,Adversary
9,0.9548978209495544,9,No Adversary
5,0.17797620594501495,5,Adversary
1,0.978373110294342,1,No Adversary
7,0.1920432299375534,7,Adversary
4,0.22705434262752533,4,Adversary
6,0.1848200410604477,6,Adversary
1,0.9846624135971069,1,No Adversary
9,0.9429749846458435,9,No Adversary
6,0.9393064379692078,6,No Adversary
9,0.14316684007644653,9,Adversary
8,0.8569632768630981,8,No Adversary
2,0.1467522829771042,1,Adversary
4,0.19879448413848877,4,Adversary
8,0.16843241453170776,8,Adversary
2,0.22147002816200256,2,Adversary
5,0.8707120418548584,5,No Adversary
7,0.848257839679718,7,No Adversary
4,0.951366126537323,4,No Adversary
5,0.8095967173576355,5,No Adversary
2,0.2447327971458435,2,Adversary
5,0.21751852333545685,5,Adversary
0,0.1635759472846985,0,Adversary
0,0.9853495955467224,0,No Adversary
3,0.2014925181865692,3,Adversary
9,0.9547870755195618,9,No Adversary
4,0.7145717144012451,4,No Adversary
4,0.9927205443382263,4,No Adversary
6,0.7644057273864746,4,No Adversary
4,0.6661739349365234,4,No Adversary
5,0.21512188017368317,5,Adversary
5,0.9913751482963562,5,No Adversary
1,0.9854134321212769,1,No Adversary
5,0.1900964230298996,5,Adversary
2,0.2154933363199234,2,Adversary
8,0.7333460450172424,8,No Adversary
8,0.9463111758232117,8,No Adversary
2,0.1783939152956009,2,Adversary
6,0.7987377047538757,6,No Adversary
7,0.9686526656150818,7,No Adversary
3,0.1927940547466278,3,Adversary
3,0.18809184432029724,3,Adversary
1,0.9498985409736633,1,No Adversary
1,0.1410834938287735,1,Adversary
8,0.9525375366210938,8,No Adversary
2,0.9323341846466064,2,No Adversary
3,0.9840079545974731,3,No Adversary
7,0.20725643634796143,7,Adversary
1,0.1402374655008316,1,Adversary
5,0.28006207942962646,5,Adversary
7,0.9715994000434875,7,No Adversary
9,0.9175082445144653,9,No Adversary
4,0.9763687252998352,4,No Adversary
9,0.17392510175704956,9,Adversary
1,0.9945084452629089,1,No Adversary
4,0.18664202094078064,4,Adversary
1,0.9900255799293518,1,No Adversary
8,0.9779006242752075,8,No Adversary
0,0.9647536277770996,0,No Adversary
0,0.9018399119377136,0,No Adversary
9,0.8074120283126831,9,No Adversary
4,0.9829431772232056,4,No Adversary
1,0.9363400936126709,1,No Adversary
2,0.2563331723213196,2,Adversary
1,0.9404629468917847,1,No Adversary
8,0.19069935381412506,8,Adversary
2,0.1378289759159088,1,Adversary
7,0.17281192541122437,7,Adversary
5,0.24925497174263,5,Adversary
5,0.6241775155067444,5,No Adversary
7,0.16974566876888275,7,Adversary
5,0.9584263563156128,5,No Adversary
0,0.16338708996772766,0,Adversary
2,0.2249886691570282,2,Adversary
8,0.8268508315086365,8,No Adversary
2,0.25450408458709717,2,Adversary
2,0.30326226353645325,5,No Adversary
0,0.16717040538787842,0,Adversary
1,0.9915716648101807,1,No Adversary
0,0.1696818768978119,0,Adversary
5,0.25284343957901,5,Adversary
8,0.1398472636938095,1,Adversary
2,0.19862957298755646,3,Adversary
0,0.1693728119134903,0,Adversary
4,0.806414008140564,4,No Adversary
4,0.9784757494926453,4,No Adversary
4,0.948933482170105,4,No Adversary
6,0.17531520128250122,6,Adversary
0,0.12815524637699127,0,Adversary
3,0.9716134667396545,3,No Adversary
0,0.15995140373706818,0,Adversary
3,0.972806990146637,3,No Adversary
7,0.183010995388031,7,Adversary
5,0.2683248519897461,5,Adversary
0,0.1402299851179123,0,Adversary
6,0.9845635294914246,6,No Adversary
3,0.8856779336929321,3,No Adversary
3,0.1851196140050888,3,Adversary
0,0.9594977498054504,0,No Adversary
4,0.1618451625108719,4,Adversary
1,0.9843900799751282,1,No Adversary
4,0.21303129196166992,4,Adversary
5,0.13543136417865753,9,Adversary
3,0.16113798320293427,3,Adversary
6,0.9908865094184875,6,No Adversary
5,0.16470390558242798,3,Adversary
7,0.9701958298683167,7,No Adversary
7,0.18428127467632294,7,Adversary
2,0.13364599645137787,7,Adversary
4,0.1907961666584015,4,Adversary
2,0.23575130105018616,2,Adversary
6,0.18921878933906555,6,Adversary
4,0.218594029545784,4,Adversary
6,0.18056659400463104,6,Adversary
9,0.8304795026779175,9,No Adversary
2,0.9488986134529114,2,No Adversary
5,0.209800586104393,5,Adversary
3,0.20947033166885376,3,Adversary
1,0.1344701647758484,1,Adversary
0,0.17300140857696533,0,Adversary
0,0.13885267078876495,0,Adversary
3,0.9410891532897949,3,No Adversary
7,0.9584842920303345,7,No Adversary
5,0.12869872152805328,9,Adversary
1,0.9793241024017334,1,No Adversary
6,0.14523828029632568,6,Adversary
2,0.16969837248325348,2,Adversary
2,0.25823235511779785,2,Adversary
3,0.9799897074699402,3,No Adversary
3,0.1940242350101471,3,Adversary
6,0.9829692244529724,6,No Adversary
7,0.8145799040794373,7,No Adversary
1,0.1461370885372162,1,Adversary
0,0.15188071131706238,0,Adversary
8,0.18120941519737244,8,Adversary
0,0.9318785071372986,0,No Adversary
8,0.6938596367835999,8,No Adversary
6,0.19455571472644806,6,Adversary
8,0.5031019449234009,3,No Adversary
1,0.13389337062835693,1,Adversary
9,0.9413194060325623,9,No Adversary
0,0.9803006649017334,0,No Adversary
3,0.9353108406066895,3,No Adversary
2,0.13513219356536865,7,Adversary
0,0.9598579406738281,0,No Adversary
2,0.17314963042736053,2,Adversary
1,0.13712352514266968,1,Adversary
4,0.9684465527534485,4,No Adversary
2,0.8542695045471191,2,No Adversary
2,0.16177144646644592,2,Adversary
8,0.16652874648571014,8,Adversary
3,0.2415170669555664,3,Adversary
3,0.22393329441547394,3,Adversary
2,0.16738545894622803,2,Adversary
9,0.6225581169128418,9,No Adversary
2,0.23013263940811157,2,Adversary
9,0.16058668494224548,9,Adversary
4,0.9752258062362671,4,No Adversary
0,0.17871513962745667,0,Adversary
6,0.9623376727104187,6,No Adversary
8,0.20079587399959564,8,Adversary
0,0.9756381511688232,0,No Adversary
7,0.9541255831718445,7,No Adversary
5,0.9832130670547485,5,No Adversary
0,0.167302668094635,0,Adversary
8,0.1753808856010437,8,Adversary
2,0.2578961253166199,2,Adversary
5,0.8689621090888977,5,No Adversary
8,0.16148467361927032,8,Adversary
0,0.9637662768363953,0,No Adversary
0,0.9805204272270203,0,No Adversary
4,0.12568382918834686,4,Adversary
6,0.9784977436065674,6,No Adversary
7,0.17957739531993866,7,Adversary
1,0.9733358025550842,1,No Adversary
8,0.1403633952140808,8,Adversary
3,0.9831182956695557,3,No Adversary
7,0.9909012317657471,7,No Adversary
5,0.15195710957050323,9,Adversary
9,0.15229812264442444,9,Adversary
4,0.9945706129074097,4,No Adversary
3,0.9807813167572021,3,No Adversary
6,0.1687970608472824,6,Adversary
5,0.9309585690498352,5,No Adversary
0,0.9528233408927917,0,No Adversary
5,0.32123738527297974,5,Adversary
1,0.9907125234603882,1,No Adversary
2,0.20241029560565948,2,Adversary
3,0.18513718247413635,3,Adversary
9,0.15587547421455383,9,Adversary
5,0.7470746636390686,5,No Adversary
4,0.1301705539226532,4,Adversary
6,0.9887659549713135,6,No Adversary
3,0.22242200374603271,3,Adversary
3,0.860442578792572,3,No Adversary
2,0.20239610970020294,2,Adversary
0,0.1733269840478897,0,Adversary
7,0.17318058013916016,7,Adversary
6,0.19552680850028992,6,Adversary
2,0.9797715544700623,2,No Adversary
3,0.9767556190490723,3,No Adversary
6,0.8548581004142761,6,No Adversary
6,0.19711138308048248,6,Adversary
9,0.1524965465068817,9,Adversary
1,0.8725271821022034,1,No Adversary
7,0.9880886077880859,7,No Adversary
2,0.3195086419582367,8,No Adversary
4,0.9803627729415894,4,No Adversary
4,0.9919431209564209,4,No Adversary
8,0.1800348162651062,8,Adversary
8,0.16139110922813416,8,Adversary
1,0.9860031604766846,1,No Adversary
6,0.17813463509082794,6,Adversary
7,0.1611676961183548,7,Adversary
2,0.16373448073863983,7,Adversary
9,0.9353005886077881,9,No Adversary
0,0.1689283549785614,0,Adversary
1,0.13374575972557068,1,Adversary
3,0.21007654070854187,3,Adversary
2,0.5626285672187805,7,No Adversary
4,0.9805200695991516,4,No Adversary
3,0.15801900625228882,3,Adversary
8,0.1175188347697258,8,Adversary
1,0.9881351590156555,1,No Adversary
9,0.3577105402946472,9,No Adversary
8,0.9519941210746765,8,No Adversary
0,0.12404046207666397,0,Adversary
6,0.8943233489990234,6,No Adversary
9,0.14841057360172272,9,Adversary
9,0.9396100044250488,9,No Adversary
9,0.4288177192211151,9,No Adversary
7,0.13578294217586517,7,Adversary
2,0.9155568480491638,2,No Adversary
9,0.49569424986839294,8,No Adversary
0,0.9844730496406555,0,No Adversary
3,0.21367426216602325,3,Adversary
9,0.15960146486759186,9,Adversary
2,0.16062383353710175,2,Adversary
7,0.1334751546382904,7,Adversary
1,0.13504718244075775,1,Adversary
9,0.161645770072937,9,Adversary
2,0.2414565086364746,2,Adversary
2,0.2380429059267044,2,Adversary
3,0.9158248901367188,3,No Adversary
0,0.13808929920196533,0,Adversary
9,0.15468336641788483,9,Adversary
5,0.9074560403823853,5,No Adversary
2,0.6833735108375549,2,No Adversary
9,0.9408320784568787,9,No Adversary
2,0.9460206031799316,2,No Adversary
4,0.15342111885547638,4,Adversary
9,0.9790105223655701,9,No Adversary
7,0.7688559889793396,7,No Adversary
3,0.9678540825843811,3,No Adversary
6,0.9567364454269409,6,No Adversary
0,0.9574310183525085,0,No Adversary
4,0.9687663316726685,4,No Adversary
4,0.16491588950157166,4,Adversary
7,0.16083869338035583,7,Adversary
8,0.9706282615661621,8,No Adversary
2,0.973839282989502,2,No Adversary
7,0.21650266647338867,7,Adversary
5,0.9534702897071838,5,No Adversary
2,0.9788255095481873,2,No Adversary
4,0.1921073943376541,4,Adversary
7,0.19347546994686127,7,Adversary
1,0.975318968296051,1,No Adversary
1,0.686736524105072,9,No Adversary
7,0.7594190239906311,7,No Adversary
6,0.9885432720184326,6,No Adversary
9,0.15618543326854706,9,Adversary
4,0.9376022219657898,4,No Adversary
9,0.9600358009338379,9,No Adversary
3,0.9669203162193298,3,No Adversary
1,0.9882118105888367,1,No Adversary
3,0.9819713830947876,3,No Adversary
4,0.9809092879295349,4,No Adversary
2,0.6745468378067017,2,No Adversary
6,0.1563887745141983,6,Adversary
3,0.9694251418113708,3,No Adversary
2,0.7685415148735046,2,No Adversary
1,0.9836903214454651,1,No Adversary
5,0.878711462020874,5,No Adversary
9,0.9206681251525879,9,No Adversary
2,0.19757671654224396,2,Adversary
2,0.5205833911895752,7,No Adversary
8,0.16575944423675537,8,Adversary
6,0.956533670425415,6,No Adversary
1,0.15220113098621368,1,Adversary
7,0.9893110394477844,7,No Adversary
0,0.9789552092552185,0,No Adversary
2,0.23517368733882904,2,Adversary
9,0.8614888191223145,9,No Adversary
3,0.1532181203365326,3,Adversary
6,0.8621100783348083,6,No Adversary
4,0.16874998807907104,4,Adversary
1,0.9805101156234741,1,No Adversary
1,0.9911521077156067,1,No Adversary
3,0.15266364812850952,3,Adversary
1,0.9875002503395081,1,No Adversary
5,0.9870373010635376,5,No Adversary
3,0.2199448198080063,3,Adversary
6,0.6915274262428284,6,No Adversary
7,0.9769955277442932,7,No Adversary
9,0.5948091745376587,9,No Adversary
9,0.935416579246521,9,No Adversary
8,0.6838876605033875,8,No Adversary
2,0.5618229508399963,7,No Adversary
5,0.9628015160560608,5,No Adversary
3,0.9828879833221436,3,No Adversary
0,0.14544367790222168,0,Adversary
3,0.2133663296699524,3,Adversary
5,0.9515028595924377,5,No Adversary
4,0.9754908680915833,4,No Adversary
6,0.18887926638126373,6,Adversary
1,0.9597414135932922,1,No Adversary
2,0.993129551410675,2,No Adversary
0,0.14858485758304596,0,Adversary
2,0.9926259517669678,2,No Adversary
